HORARIO;Horas;Minutos;#minutos;;;DESPACHO;ATENCION;DERIVACION;tiempo entre llamadas;;;;
13:21;13;21;801;;;0,727438168;4,767922991;3,988869776;32;;;;
13:36;13;36;816;;;4,269593301;9,213603446;28,77939779;15;;;;
13:59;13;59;839;;;2,747986443;33,52672506;3,240671122;23;;;;
14:01;14;1;841;;;3,482979457;24,74095264;4,292661331;2;;;;
14:02;14;2;842;;;3,273922571;34,17688355;14,66704309;1;;;;
14:26;14;26;866;;;2,627506763;37,6260669;14,74069237;24;;;;
14:33;14;33;873;;;8,080879523;38,09251801;7,569495487;7;;;;
14:37;14;37;877;;;6,543010068;14,68482659;10,06465038;4;;;;
14:47;14;47;887;;;1,478512324;40,42522558;26,80265155;10;;;;
14:55;14;55;895;;;0,717307021;4,974004855;5,829651144;8;;;;
15:07;15;7;907;;;4,214378071;5,067602977;17,03118245;12;;;;
15:09;15;9;909;;;7,32052166;35,70177426;13,05371681;2;;;;
15:17;15;17;917;;;1,245385523;6,89336237;12,90203973;8;;;;
15:17;15;17;917;;;2,912211556;9,032093417;6,73843758;0;;;;
15:37;15;37;937;;;2,784976534;10,78775692;21,8269377;20;;;;
16:12;16;12;972;;;3,579591447;4,766742056;11,20783661;35;;;;
17:27;17;27;1047;;;4,146579663;13,6330643;4,296343687;75;;;;
17:40;17;40;1060;;;6,713462857;32,2714865;8,925611611;13;;;;
17:41;17;41;1061;;;1,272063157;8,831477918;19,49050441;1;;;;
17:42;17;42;1062;;;3,56066809;12,07391188;3,815296472;1;;;;
18:08;18;8;1088;;;6,329332712;10,93871595;6,441112666;26;;;;
19:28;19;28;1168;;;2,486151426;5,504984518;5,509722767;80;;;;
19:48;19;48;1188;;;1,542062917;41,02174978;5,177890021;20;;;;
20:54;20;54;1254;;;13,27285383;5,874729505;27,42203306;66;;;;
21:32;21;32;1292;;;0,77812025;7,030336107;14,55232511;38;;;;
22:20;22;20;1340;;;1,696051372;18,78788126;6,515435755;48;;;;
23:04;23;4;1384;;;12,93746509;5,89440362;4,946377955;44;;;;
23:26;23;26;1406;;;3,17337831;16,29158651;21,18969895;22;;;;
0:20;0;20;20;;;0,894076437;19,75054944;4,261093243;-1386;;;;
11:06;11;6;666;;;6,304933842;41,42848416;4,759936664;646;;;;
11:14;11;14;674;;;12,44527585;8,059095411;12,33029891;8;;;;
11:32;11;32;692;;;0,789957359;7,102392639;6,426677237;18;;;;
11:34;11;34;694;;;8,942257018;26,59724241;22,05507099;2;;;;
11:44;11;44;704;;;10,55503793;12,65777677;21,26976767;10;;;;
11:45;11;45;705;;;5,829301207;7,113241339;4,516397211;1;;;;
11:50;11;50;710;;;5,859109423;5,316914344;26,35133598;5;;;;
11:58;11;58;718;;;1,898853452;4,421963491;9,327490416;8;;;;
12:17;12;17;737;;;3,556896888;12,22789223;3,416738919;19;;;;
12:27;12;27;747;;;4,448636863;4,287242524;3,999037562;10;;;;
12:27;12;27;747;;;1,189721677;7,211448732;15,46472684;0;;;;
12:39;12;39;759;;;1,419919838;9,300244855;4,804896545;12;;;;
12:40;12;40;760;;;2,675727799;10,62014464;16,74695415;1;;;;
12:43;12;43;763;;;2,567215074;39,96689992;4,360021754;3;;;;
13:29;13;29;809;;;3,269340003;9,04662272;8,30044288;46;;;;
13:53;13;53;833;;;1,562432384;18,67931901;5,96001311;24;;;;
13:54;13;54;834;;;5,140841639;18,67503168;4,100544043;1;;;;
14:08;14;8;848;;;8,78634354;9,693564022;8,158940132;14;;;;
14:29;14;29;869;;;5,708125801;9,085822227;7,320418022;21;;;;
14:32;14;32;872;;;5,710670571;7,897240673;5,940391613;3;;;;
15:13;15;13;913;;;1,770826451;9,989970428;10,87380157;41;;;;
15:48;15;48;948;;;2,330444646;13,74347276;7,805544857;35;;;;
16:04;16;4;964;;;10,9952925;20,49530696;4,419681455;16;;;;
16:37;16;37;997;;;0,658114241;10,12428057;3,415416649;33;;;;
16:40;16;40;1000;;;0,988343461;19,17932199;29,7485577;3;;;;
16:45;16;45;1005;;;1,17518528;12,79646906;6,625954351;5;;;;
16:46;16;46;1006;;;1,120918041;20,16797068;4,96087935;1;;;;
17:03;17;3;1023;;;5,406594153;31,51597275;8,473436725;17;;;;
17:14;17;14;1034;;;11,74832648;5,196516347;16,55122973;11;;;;
17:15;17;15;1035;;;1,192618774;11,83851501;11,82508387;1;;;;
17:20;17;20;1040;;;6,553638452;12,0353895;15,94431083;5;;;;
17:27;17;27;1047;;;1,511155901;14,24564646;8,196469687;7;;;;
18:41;18;41;1121;;;2,900415563;6,632597763;11,71485667;74;;;;
19:29;19;29;1169;;;8,296471285;12,13941624;29,09260854;48;;;;
19:59;19;59;1199;;;9,007471007;15,48164795;13,4119254;30;;;;
21:33;21;33;1293;;;1,570070316;10,88329825;10,83396062;94;;;;
21:46;21;46;1306;;;2,693438633;44,11294135;10,29833193;13;;;;
22:58;22;58;1378;;;10,30230803;28,13545037;22,37815347;72;;;;
2:04;2;4;124;;;1,863445418;7,258107014;8,055800316;-1254;;;;
3:31;3;31;211;;;2,108726678;6,523846525;29,08367564;87;;;;
6:43;6;43;403;;;4,56022242;5,957204441;8,5090801;192;;;;
7:21;7;21;441;;;4,371388039;14,49642529;6,85044281;38;;;;
7:36;7;36;456;;;1,363850851;42,3701875;10,6894136;15;;;;
7:41;7;41;461;;;2,556567182;27,63460276;6,966060739;5;;;;
7:43;7;43;463;;;1,274362813;28,95765158;13,26073119;2;;;;
7:58;7;58;478;;;12,86090819;19,81945205;8,596519989;15;;;;
8:12;8;12;492;;;6,972169309;26,55300351;5,374310922;14;;;;
8:23;8;23;503;;;8,491626932;4,607777717;3,719962622;11;;;;
8:28;8;28;508;;;5,343155483;45,53351175;5,159189194;5;;;;
8:32;8;32;512;;;4,749214034;13,85217972;6,965820653;4;;;;
8:33;8;33;513;;;5,359806658;28,30789067;14,59267976;1;;;;
8:39;8;39;519;;;2,237941386;15,07471235;20,64559045;6;;;;
9:26;9;26;566;;;4,024562649;26,76315853;6,343883456;47;;;;
9:47;9;47;587;;;10,07425689;12,1266771;11,69612265;21;;;;
9:49;9;49;589;;;9,901504328;6,337995937;12,62850667;2;;;;
9:59;9;59;599;;;0,818191664;12,69988718;13,7532828;10;;;;
10:15;10;15;615;;;1,790676778;9,030285831;18,76213572;16;;;;
10:25;10;25;625;;;9,830376549;19,84579731;9,330844186;10;;;;
10:31;10;31;631;;;6,106408191;40,56088214;21,35411625;6;;;;
10:52;10;52;652;;;4,90913316;4,748054361;5,322590023;21;;;;
10:56;10;56;656;;;1,172181263;8,601264583;11,81891641;4;;;;
11:17;11;17;677;;;6,689089174;5,058026844;6,297775446;21;;;;
11:32;11;32;692;;;6,530762116;13,3480056;30,05018143;15;;;;
11:36;11;36;696;;;1,229387908;13,28656143;10,11774376;4;;;;
11:37;11;37;697;;;3,850929725;22,57768213;8,881181844;1;;;;
11:51;11;51;711;;;5,386100379;30,54419361;3,584814195;14;;;;
12:01;12;1;721;;;3,545347019;10,12132055;6,295728838;10;;;;
12:02;12;2;722;;;10,19240746;29,08896663;7,874121129;1;;;;
12:13;12;13;733;;;3,645189325;13,48407394;27,62379544;11;;;;
12:33;12;33;753;;;3,817129494;19,22318504;8,52050808;20;;;;
12:36;12;36;756;;;8,851589851;4,340108689;3,83135311;3;;;;
12:52;12;52;772;;;1,320287833;9,855314368;3,349329669;16;;;;
13:02;13;2;782;;;1,478934474;6,888704451;12,4511723;10;;;;
13:23;13;23;803;;;2,405965867;15,4518671;25,93171104;21;;;;
13:51;13;51;831;;;6,330234193;7,909014919;13,44881203;28;;;;
14:01;14;1;841;;;5,889406954;15,11071803;5,110034254;10;;;;
14:06;14;6;846;;;1,210043421;20,06628403;10,35055436;5;;;;
14:14;14;14;854;;;2,265244871;22,47807283;4,261365735;8;;;;
14:18;14;18;858;;;1,547716578;17,06166779;4,697765399;4;;;;
14:31;14;31;871;;;0,897776143;15,97935516;17,40437768;13;;;;
14:32;14;32;872;;;1,018234248;7,854809903;29,93645543;1;;;;
14:53;14;53;893;;;1,062703481;23,27412678;9,572430435;21;;;;
15:02;15;2;902;;;11,11767582;6,448521176;15,07373508;9;;;;
15:40;15;40;940;;;3,704200055;10,80215962;13,79250482;38;;;;
16:04;16;4;964;;;1,067169785;19,52630038;10,08070765;24;;;;
16:08;16;8;968;;;1,851951652;41,05082475;17,49003565;4;;;;
16:09;16;9;969;;;3,093935408;9,548726732;3,320524127;1;;;;
16:20;16;20;980;;;1,356146413;42,06493485;9,738922478;11;;;;
16:35;16;35;995;;;3,570349569;7,699386763;3,280813993;15;;;;
16:35;16;35;995;;;1,259217393;12,97422782;3,407151062;0;;;;
16:44;16;44;1004;;;10,47605014;13,11001202;4,515649581;9;;;;
17:03;17;3;1023;;;1,556397734;6,084162789;4,30694044;19;;;;
17:28;17;28;1048;;;10,56822504;8,746628157;29,48239466;25;;;;
17:37;17;37;1057;;;3,846481825;9,075763894;16,06154116;9;;;;
18:00;18;0;1080;;;3,280050979;14,81382594;21,05897479;23;;;;
18:27;18;27;1107;;;5,282827607;7,623142793;5,424273205;27;;;;
18:37;18;37;1117;;;5,393580426;38,5948195;9,854104463;10;;;;
18:49;18;49;1129;;;1,082651432;7,206620535;9,547090004;12;;;;
18:57;18;57;1137;;;4,240719641;12,13328464;10,95438974;8;;;;
19:42;19;42;1182;;;12,32703455;34,33385547;29,56522325;45;;;;
20:21;20;21;1221;;;13,52007024;24,11987799;10,68742784;39;;;;
0:12;0;12;12;;;1,015604273;5,480654397;3,979780714;-1209;;;;
10:56;10;56;656;;;6,399114047;6,620561258;3,829795727;644;;;;
10:56;10;56;656;;;3,098652557;13,90390383;10,80255308;0;;;;
10:56;10;56;656;;;6,870267672;42,11799966;8,684258032;0;;;;
11:12;11;12;672;;;3,701977359;38,64214347;7,571867162;16;;;;
11:14;11;14;674;;;0,881623006;23,55042121;4,060460242;2;;;;
11:19;11;19;679;;;1,559625273;5,887636011;10,54228333;5;;;;
12:00;12;0;720;;;4,698822814;21,48626575;7,833033356;41;;;;
12:08;12;8;728;;;2,196754037;7,333492889;3,690586089;8;;;;
12:13;12;13;733;;;2,184890535;10,06471898;6,947433895;5;;;;
12:15;12;15;735;;;2,759364417;9,553634704;19,08942943;2;;;;
12:22;12;22;742;;;7,916277962;42,99170204;5,013082456;7;;;;
12:29;12;29;749;;;1,618547204;31,27113388;3,518733787;7;;;;
12:44;12;44;764;;;6,049843318;8,488756872;3,546227276;15;;;;
13:01;13;1;781;;;4,577357999;8,591756758;24,3369131;17;;;;
13:06;13;6;786;;;5,621240198;5,7816292;7,53007898;5;;;;
13:11;13;11;791;;;1,831306193;5,011270787;7,676367139;5;;;;
13:20;13;20;800;;;2,653147998;4,735014158;6,388267647;9;;;;
13:20;13;20;800;;;1,361896384;8,430435692;22,22661041;0;;;;
13:24;13;24;804;;;11,84248495;16,77733741;10,14566221;4;;;;
13:31;13;31;811;;;8,045771188;7,951211526;14,136969;7;;;;
13:35;13;35;815;;;0,622146364;11,7074054;17,62067573;4;;;;
13:48;13;48;828;;;2,987982998;17,92880939;4,651211894;13;;;;
14:13;14;13;853;;;5,220781025;14,27802392;4,509874667;25;;;;
14:15;14;15;855;;;11,93427083;17,88873372;3,884897647;2;;;;
14:39;14;39;879;;;2,991892045;4,402007176;19,52588222;24;;;;
14:49;14;49;889;;;7,600761786;7,23246472;10,8646382;10;;;;
14:56;14;56;896;;;2,224642444;33,95691996;4,451901804;7;;;;
15:23;15;23;923;;;8,795614964;9,723385127;12,83641313;27;;;;
15:42;15;42;942;;;6,373430758;15,83605253;18,36261202;19;;;;
15:55;15;55;955;;;11,33062911;4,329085383;3,902879276;13;;;;
16:00;16;0;960;;;13,79090487;14,92207229;10,55696804;5;;;;
16:09;16;9;969;;;4,437302297;12,69020559;4,019526648;9;;;;
16:33;16;33;993;;;11,30334137;40,90280271;11,06851099;24;;;;
17:06;17;6;1026;;;3,85119487;21,95242424;13,84253877;33;;;;
17:13;17;13;1033;;;2,820257106;8,298931702;15,02543449;7;;;;
17:36;17;36;1056;;;0,920671061;37,07821842;12,58446597;23;;;;
18:18;18;18;1098;;;0,948330465;5,820279533;7,268285969;42;;;;
19:03;19;3;1143;;;1,041295908;45,92212937;21,36653962;45;;;;
19:03;19;3;1143;;;3,746107805;13,34389258;17,08263051;0;;;;
19:20;19;20;1160;;;4,014678412;12,64853632;6,997278325;17;;;;
19:34;19;34;1174;;;2,185256342;13,93476864;12,12374277;14;;;;
20:04;20;4;1204;;;2,011971283;10,87529522;8,129898369;30;;;;
20:57;20;57;1257;;;3,143347127;6,876271437;18,21994417;53;;;;
22:00;22;0;1320;;;2,863790101;14,19505655;15,39469976;63;;;;
22:48;22;48;1368;;;1,342596972;6,860355375;7,005949027;48;;;;
23:02;23;2;1382;;;2,266584896;41,76912665;5,554612955;14;;;;
23:21;23;21;1401;;;11,19965517;40,2944446;11,58214253;19;;;;
0:48;0;48;48;;;1,66988189;39,77298684;6,809238793;-1353;;;;
0:57;0;57;57;;;2,49869059;36,33753616;5,219848404;9;;;;
3:49;3;49;229;;;3,520698037;10,25247023;6,509940273;172;;;;
4:38;4;38;278;;;3,506412586;14,04704233;5,074312469;49;;;;
4:52;4;52;292;;;6,148761232;10,8647062;20,09498013;14;;;;
5:35;5;35;335;;;1,6233133;6,553484283;4,511042749;43;;;;
9:02;9;2;542;;;2,659931267;23,76549818;17,3570713;207;;;;
9:12;9;12;552;;;5,041986922;14,34468692;3,460576031;10;;;;
9:12;9;12;552;;;0,705197236;6,597618593;7,926314808;0;;;;
9:31;9;31;571;;;1,3799893;7,24660906;6,695033855;19;;;;
9:35;9;35;575;;;6,509656629;7,481935028;3,769990685;4;;;;
9:45;9;45;585;;;11,52298042;46,44188402;17,76112675;10;;;;
10:07;10;7;607;;;7,687416574;8,660862316;7,667135952;22;;;;
10:10;10;10;610;;;0,706674319;27,03260053;23,8699791;3;;;;
10:13;10;13;613;;;2,586272726;14,47327405;23,22444291;3;;;;
10:17;10;17;617;;;5,552983165;10,07885756;13,9110086;4;;;;
10:24;10;24;624;;;5,597139131;5,727740423;29,5177468;7;;;;
10:30;10;30;630;;;5,802162022;7,648771663;5,920482783;6;;;;
10:33;10;33;633;;;1,30929279;17,61449373;23,30309821;3;;;;
10:37;10;37;637;;;0,811847796;9,010901521;28,50674539;4;;;;
10:38;10;38;638;;;4,443388148;6,739330261;6,159011912;1;;;;
11:05;11;5;665;;;1,670382626;27,22547078;11,05825192;27;;;;
11:13;11;13;673;;;7,176206541;25,19119754;6,582053691;8;;;;
11:27;11;27;687;;;1,838903101;8,914673963;4,628369581;14;;;;
11:37;11;37;697;;;1,91986352;19,72853465;18,95836571;10;;;;
11:44;11;44;704;;;1,272829193;14,82156016;9,249498321;7;;;;
11:44;11;44;704;;;7,220137648;23,74525994;7,808191078;0;;;;
12:04;12;4;724;;;5,859125606;15,58139832;22,94467156;20;;;;
12:04;12;4;724;;;6,596053298;5,53947813;14,92823323;0;;;;
12:07;12;7;727;;;4,455632102;36,33481198;23,54968587;3;;;;
12:09;12;9;729;;;2,965060724;31,78369295;11,54429525;2;;;;
12:24;12;24;744;;;2,451720065;29,06840884;4,867330636;15;;;;
12:25;12;25;745;;;6,310112984;12,16101484;16,25394172;1;;;;
12:27;12;27;747;;;0,916188269;24,79355663;9,083406332;2;;;;
12:38;12;38;758;;;5,584514828;25,10948943;9,507787109;11;;;;
12:41;12;41;761;;;3,490100927;11,70635668;15,49235267;3;;;;
13:01;13;1;781;;;8,648334539;15,08239735;3,543936758;20;;;;
13:06;13;6;786;;;2,287703719;24,74470026;4,047639693;5;;;;
13:13;13;13;793;;;2,024574763;6,185694894;6,654709374;7;;;;
13:22;13;22;802;;;1,038697538;10,79737762;9,146800292;9;;;;
13:26;13;26;806;;;1,804153034;10,49297382;13,10888487;4;;;;
13:36;13;36;816;;;5,474375728;38,38196421;4,959536283;10;;;;
13:46;13;46;826;;;6,890203813;18,22609942;15,46111729;10;;;;
14:02;14;2;842;;;10,09026288;21,77181321;8,964022792;16;;;;
14:39;14;39;879;;;3,296519821;5,84879884;10,11930068;37;;;;
15:06;15;6;906;;;4,15823645;11,55651955;18,40678905;27;;;;
15:17;15;17;917;;;1,163991509;4,579495242;7,868858619;11;;;;
15:23;15;23;923;;;5,164695747;17,4144614;18,00836573;6;;;;
16:11;16;11;971;;;9,207365801;10,58474324;14,92699985;48;;;;
16:11;16;11;971;;;1,364526371;13,9134896;10,7302977;0;;;;
16:56;16;56;1016;;;4,125456838;11,67503083;12,70313389;45;;;;
17:31;17;31;1051;;;12,58432449;30,48794832;7,704568665;35;;;;
18:07;18;7;1087;;;5,382821049;23,78958487;3,750903154;36;;;;
18:14;18;14;1094;;;4,020358999;6,477926459;4,010317213;7;;;;
18:30;18;30;1110;;;5,159773508;7,587621619;6,467029027;16;;;;
18:43;18;43;1123;;;1,669135653;17,21167865;6,468369904;13;;;;
20:22;20;22;1222;;;1,613079044;14,3710454;5,575904926;99;;;;
21:24;21;24;1284;;;0,687428805;30,9790002;6,907164195;62;;;;
22:16;22;16;1336;;;3,786409082;8,35889944;6,658653066;52;;;;
22:32;22;32;1352;;;1,698304002;24,57509911;5,378499256;16;;;;
0:11;0;11;11;;;0,925209523;29,79521673;5,160968293;-1341;;;;
10:09;10;9;609;;;7,685625059;23,50286593;27,04176073;598;;;;
10:16;10;16;616;;;0,90612384;20,89245116;7,801838261;7;;;;
10:45;10;45;645;;;11,83996688;12,6762238;9,327112943;29;;;;
10:56;10;56;656;;;2,039798903;34,35031722;3,585529043;11;;;;
11:03;11;3;663;;;3,285301034;11,64179;11,29753764;7;;;;
11:20;11;20;680;;;5,257768216;16,28965704;21,48501535;17;;;;
11:34;11;34;694;;;3,987796902;33,30901322;24,37059318;14;;;;
11:44;11;44;704;;;5,93439582;11,0655887;4,747295452;10;;;;
11:57;11;57;717;;;5,507253518;21,8799777;8,557128192;13;;;;
12:17;12;17;737;;;0,988672211;8,776324762;14,41061897;20;;;;
12:22;12;22;742;;;3,140213739;5,830520363;6,144055332;5;;;;
12:51;12;51;771;;;3,660337656;21,96735784;8,97774001;29;;;;
13:06;13;6;786;;;1,741452843;38,96329393;6,295667254;15;;;;
13:19;13;19;799;;;0,67205923;9,902969248;17,55512194;13;;;;
13:25;13;25;805;;;0,798407027;39,09565881;3,66145783;6;;;;
13:43;13;43;823;;;1,183939964;26,84919593;9,577255763;18;;;;
13:48;13;48;828;;;0,684025777;9,616037573;11,2490463;5;;;;
13:50;13;50;830;;;2,003352324;17,95575996;8,29024333;2;;;;
14:24;14;24;864;;;3,971431794;35,63734599;9,987932651;34;;;;
14:43;14;43;883;;;0,931093736;11,80966204;15,96573538;19;;;;
14:50;14;50;890;;;1,292000537;18,49032898;8,241719717;7;;;;
15:24;15;24;924;;;4,471326821;17,4991282;8,615389878;34;;;;
15:26;15;26;926;;;0,938304142;28,58724674;4,7773469;2;;;;
16:06;16;6;966;;;11,3393906;13,4828478;3,694073376;40;;;;
16:37;16;37;997;;;11,08148281;15,35952008;14,17641012;31;;;;
16:52;16;52;1012;;;0,771991642;25,91127257;10,26439149;15;;;;
17:03;17;3;1023;;;5,346095968;14,47124034;14,40637122;11;;;;
17:21;17;21;1041;;;0,806437108;16,11293984;3,381009175;18;;;;
17:22;17;22;1042;;;6,591540099;6,888356773;8,307658686;1;;;;
17:42;17;42;1062;;;7,317992497;13,53473247;11,40491525;20;;;;
17:50;17;50;1070;;;4,113657871;9,324719222;28,52372821;8;;;;
18:12;18;12;1092;;;4,345762007;18,79461175;6,880382913;22;;;;
18:15;18;15;1095;;;9,718294586;13,06783027;16,96380511;3;;;;
18:20;18;20;1100;;;8,944688335;18,12459338;11,97242154;5;;;;
19:03;19;3;1143;;;8,154095342;15,19846466;13,71858506;43;;;;
19:28;19;28;1168;;;8,483788637;4,590747007;13,42057793;25;;;;
20:02;20;2;1202;;;1,831620773;4,567501759;4,01165781;34;;;;
20:33;20;33;1233;;;3,473617845;6,89676311;11,38461342;31;;;;
22:18;22;18;1338;;;5,873975989;12,31115815;13,90575995;105;;;;
22:20;22;20;1340;;;11,58718617;23,53881036;3,758526073;2;;;;
1:31;1;31;91;;;2,055929292;12,56828026;14,27315664;-1249;;;;
6:55;6;55;415;;;3,82050597;34,29842253;9,821969084;324;;;;
7:54;7;54;474;;;5,077869859;17,78698654;13,76506114;59;;;;
8:01;8;1;481;;;0,637996267;4,899171847;4,078086783;7;;;;
8:13;8;13;493;;;5,731026616;11,72563062;3,437501504;12;;;;
8:20;8;20;500;;;2,552946175;15,73617584;8,725782288;7;;;;
8:34;8;34;514;;;7,383427088;5,651988316;3,230352421;14;;;;
8:37;8;37;517;;;1,029562385;19,76181759;18,51408578;3;;;;
8:42;8;42;522;;;4,68853333;14,11625814;24,34785756;5;;;;
8:43;8;43;523;;;1,177886589;19,4433591;3,290106119;1;;;;
9:11;9;11;551;;;1,081246324;12,08135788;8,699728141;28;;;;
9:24;9;24;564;;;3,574945633;17,5303751;13,39954487;13;;;;
9:29;9;29;569;;;0,666727173;15,80537461;5,216558525;5;;;;
9:32;9;32;572;;;3,059960679;21,41414759;14,13134345;3;;;;
9:35;9;35;575;;;1,950595205;7,413967798;14,26203479;3;;;;
9:36;9;36;576;;;6,368776;8,448640495;13,76157155;1;;;;
9:36;9;36;576;;;5,965763487;21,15582163;17,58627792;0;;;;
9:54;9;54;594;;;1,872129934;24,95561766;7,090799445;18;;;;
10:12;10;12;612;;;5,010519828;28,66123072;3,255634177;18;;;;
10:12;10;12;612;;;1,364174717;17,42997264;15,00533517;0;;;;
10:26;10;26;626;;;3,495110508;34,53047412;5,912315242;14;;;;
10:58;10;58;658;;;5,782959927;9,393794981;13,67546424;32;;;;
11:01;11;1;661;;;2,346148945;16,45347172;9,723271073;3;;;;
11:12;11;12;672;;;6,553064758;7,220603066;7,466982555;11;;;;
11:23;11;23;683;;;2,675814924;9,231849053;11,76632454;11;;;;
11:29;11;29;689;;;6,026948091;16,28940332;12,23272777;6;;;;
11:53;11;53;713;;;1,368869707;5,058945592;12,54885703;24;;;;
12:13;12;13;733;;;1,753167398;27,94160649;22,86726297;20;;;;
12:27;12;27;747;;;1,442916337;19,81874352;4,006139322;14;;;;
12:28;12;28;748;;;2,133402022;6,326849721;15,12064235;1;;;;
12:34;12;34;754;;;3,433278598;35,25214771;3,316029281;6;;;;
12:49;12;49;769;;;9,895776146;8,173804573;8,066389008;15;;;;
12:55;12;55;775;;;3,882290752;16,29197835;14,32785288;6;;;;
13:09;13;9;789;;;3,751073182;8,989857195;21,32339087;14;;;;
13:14;13;14;794;;;4,098869474;11,30689536;23,38216273;5;;;;
13:17;13;17;797;;;14,2884773;14,40960353;15,93024855;3;;;;
13:25;13;25;805;;;7,044878095;17,60755252;7,238582636;8;;;;
13:52;13;52;832;;;9,285239558;5,770847534;5,508492494;27;;;;
14:00;14;0;840;;;6,170520553;5,319711141;16,2004097;8;;;;
14:10;14;10;850;;;3,387656063;41,52267177;6,065282277;10;;;;
14:18;14;18;858;;;3,852217439;31,22427343;13,03707441;8;;;;
14:20;14;20;860;;;1,41219976;7,135459934;7,395289306;2;;;;
14:22;14;22;862;;;3,593863876;13,65938958;6,423770849;2;;;;
14:53;14;53;893;;;0,833793631;18,39299737;17,91014103;31;;;;
15:09;15;9;909;;;1,088213051;15,4090808;16,57384832;16;;;;
15:29;15;29;929;;;0,637688245;19,03826013;14,64927531;20;;;;
15:43;15;43;943;;;1,434790909;6,635381995;5,624717027;14;;;;
15:51;15;51;951;;;3,597831821;4,270185058;11,7495308;8;;;;
16:04;16;4;964;;;8,622068846;22,90576793;5,821254507;13;;;;
16:38;16;38;998;;;0,945731416;16,04559814;30,84691419;34;;;;
17:03;17;3;1023;;;6,723202328;8,738272848;11,80010763;25;;;;
17:08;17;8;1028;;;1,96065585;12,81021177;14,8746861;5;;;;
17:36;17;36;1056;;;6,692810375;23,5148202;18,03155219;28;;;;
17:44;17;44;1064;;;4,44357185;8,679626176;9,301264405;8;;;;
17:50;17;50;1070;;;3,93668817;14,76389061;19,2309628;6;;;;
18:12;18;12;1092;;;2,130215854;11,32845365;12,14527284;22;;;;
18:47;18;47;1127;;;2,763543172;17,05064789;6,962104841;35;;;;
19:41;19;41;1181;;;2,227214094;10,40455272;8,003684504;54;;;;
20:15;20;15;1215;;;7,644381028;16,67191659;4,48971448;34;;;;
20:37;20;37;1237;;;5,508945536;16,62018818;5,569832617;22;;;;
21:48;21;48;1308;;;7,654530549;26,5275504;7,328209228;71;;;;
22:02;22;2;1322;;;10,69635956;28,02302714;4,476200076;14;;;;
22:05;22;5;1325;;;1,487249173;30,97559744;16,59030324;3;;;;
23:23;23;23;1403;;;3,280302451;7,207495478;4,657246233;78;;;;
23:34;23;34;1414;;;4,24999323;26,54126197;9,531668094;11;;;;
23:45;23;45;1425;;;7,293348352;6,859826142;12,25365652;11;;;;
0:30;0;30;30;;;0,884816654;5,658282083;5,370814397;-1395;;;;
3:59;3;59;239;;;3,12987505;36,82843978;5,888815297;209;;;;
6:05;6;5;365;;;5,644711285;29,93685794;15,13422931;126;;;;
6:12;6;12;372;;;2,515108874;42,15552025;3,678529399;7;;;;
7:05;7;5;425;;;2,335728841;11,6647856;9,053071842;53;;;;
7:09;7;9;429;;;3,205239347;12,93995742;11,41220617;4;;;;
7:10;7;10;430;;;1,342697319;8,302828885;10,45656605;1;;;;
7:17;7;17;437;;;6,661251939;6,947169704;14,11483092;7;;;;
7:42;7;42;462;;;2,3401671;10,54722526;14,17523453;25;;;;
7:50;7;50;470;;;1,32056991;40,18837536;13,4700294;8;;;;
8:08;8;8;488;;;3,77280563;16,90315532;12,43624598;18;;;;
8:19;8;19;499;;;4,808808997;8,817607305;7,39160053;11;;;;
8:30;8;30;510;;;1,835747957;7,187642036;4,146906612;11;;;;
8:37;8;37;517;;;4,22289567;12,16511254;19,26615235;7;;;;
8:39;8;39;519;;;1,814787166;4,456940222;4,752190437;2;;;;
8:43;8;43;523;;;2,974713154;22,45021184;13,8301013;4;;;;
8:51;8;51;531;;;3,80389376;15,61121744;19,48559892;8;;;;
8:54;8;54;534;;;10,57103938;7,885957007;8,811422749;3;;;;
9:01;9;1;541;;;1,428007344;4,281862575;4,668196024;7;;;;
9:12;9;12;552;;;8,884024727;14,2610997;6,947887023;11;;;;
9:35;9;35;575;;;3,045555165;15,38993671;5,625105872;23;;;;
9:38;9;38;578;;;4,653523067;5,433869589;7,610463159;3;;;;
10:03;10;3;603;;;1,170598147;21,64862859;8,159644445;25;;;;
10:09;10;9;609;;;4,157483946;11,54530212;23,28226962;6;;;;
10:15;10;15;615;;;3,564848905;16,20021956;8,386718946;6;;;;
10:20;10;20;620;;;3,73337755;14,62192474;22,92177592;5;;;;
10:38;10;38;638;;;5,200406005;5,518959661;4,86837761;18;;;;
10:45;10;45;645;;;3,624669882;14,26987538;6,431304344;7;;;;
10:47;10;47;647;;;1,738245277;37,08652048;9,355031447;2;;;;
10:50;10;50;650;;;1,056520212;15,04621641;15,54805386;3;;;;
10:54;10;54;654;;;3,507541401;28,13449567;3,895440735;4;;;;
10:56;10;56;656;;;1,023581142;8,765632039;4,011420456;2;;;;
11:05;11;5;665;;;10,75911705;20,67789351;6,802232998;9;;;;
11:08;11;8;668;;;1,138337179;27,12449801;16,15940472;3;;;;
11:09;11;9;669;;;1,729598319;13,64791916;3,796573016;1;;;;
11:17;11;17;677;;;13,554701;16,51115038;5,426349072;8;;;;
11:23;11;23;683;;;0,639303532;4,318417209;4,173558539;6;;;;
11:24;11;24;684;;;2,342927985;22,73162723;7,47477396;1;;;;
11:41;11;41;701;;;0,682481042;5,003673531;11,62246162;17;;;;
